"LINESTRING( 87.095085144 23.0501537323 , 87.095664978 23.0480632782 )" : 2
"LINESTRING( 87.095085144 23.0501537323 , 87.1181106567 23.048248291 )" : 2
"LINESTRING( 87.0951080322 23.2756252289 , 87.0968933105 23.2745838165 )" : 4
"LINESTRING( 87.095123291 23.3310890198 , 87.092376709 23.3250751495 )" : 4
"LINESTRING( 87.095123291 23.3310890198 , 87.0979232788 23.3358383179 )" : 4
"LINESTRING( 87.0951309204 23.5266895294 , 87.0858840942 23.5225410461 )" : 4
"LINESTRING( 87.0961685181 23.3548984528 , 87.0945739746 23.3520698547 )" : 4
"LINESTRING( 87.0961685181 23.3548984528 , 87.1046905518 23.3540802002 )" : 2
"LINESTRING( 87.0964050293 22.8528385162 , 87.0942993164 22.8505516052 )" : 4
"LINESTRING( 87.0964050293 22.8528385162 , 87.0955505371 22.8686027527 )" : 3
"LINESTRING( 87.0964050293 22.8528385162 , 87.1126098633 22.863910675 )" : 3
"LINESTRING( 87.0964736938 23.0436649323 , 87.095664978 23.0480632782 )" : 3
"LINESTRING( 87.0964736938 23.0436649323 , 87.1035461426 23.0186233521 )" : 2
"LINESTRING( 87.0967483521 22.9036445618 , 87.0980987549 22.8804855347 )" : 1
"LINESTRING( 87.0968933105 23.2745838165 , 87.1017227173 23.2791042328 )" : 1
"LINESTRING( 87.0970230103 23.0765781403 , 87.0812301636 23.0827503204 )" : 2
"LINESTRING( 87.0970230103 23.0765781403 , 87.0895767212 23.0634536743 )" : 4
"LINESTRING( 87.0970230103 23.0765781403 , 87.1009674072 23.0798664093 )" : 4
"LINESTRING( 87.0970230103 23.0765781403 , 87.1282272339 23.0539684296 )" : 4
"LINESTRING( 87.0972824097 23.5479984283 , 87.0850753784 23.5438308716 )" : 3
"LINESTRING( 87.0972824097 23.5479984283 , 87.0926589966 23.5428886414 )" : 1
"LINESTRING( 87.0972824097 23.5479984283 , 87.1064758301 23.5615730286 )" : 1
"LINESTRING( 87.0973052979 23.2592582703 , 87.091468811 23.2531166077 )" : 4
"LINESTRING( 87.0973052979 23.3590965271 , 87.0961685181 23.3548984528 )" : 4
"LINESTRING( 87.0973052979 23.2592582703 , 87.0988235474 23.2734565735 )" : 4
"LINESTRING( 87.0973052979 23.3590965271 , 87.1026382446 23.3645267487 )" : 4
"LINESTRING( 87.0973052979 23.2592582703 , 87.1113815308 23.2637500763 )" : 3
"LINESTRING( 87.097442627 23.5805301666 , 87.0790634155 23.5844726562 )" : 3
"LINESTRING( 87.097442627 23.5805301666 , 87.0962295532 23.5773925781 )" : 3
"LINESTRING( 87.097442627 23.5805301666 , 87.1095123291 23.583770752 )" : 4
"LINESTRING( 87.0980606079 23.1975784302 , 87.0897521973 23.197221756 )" : 4
"LINESTRING( 87.0980606079 23.1975784302 , 87.0952987671 23.1934375763 )" : 4
"LINESTRING( 87.0980606079 23.1975784302 , 87.1022415161 23.1983013153 )" : 4
"LINESTRING( 87.0980758667 22.8679237366 , 87.0955505371 22.8686027527 )" : 1
"LINESTRING( 87.0980758667 22.8679237366 , 87.0980987549 22.8804855347 )" : 3
"LINESTRING( 87.0980758667 22.8679237366 , 87.1126098633 22.863910675 )" : 3
"LINESTRING( 87.0980834961 22.9730911255 , 87.1065063477 22.9721488953 )" : 3
"LINESTRING( 87.0986251831 23.4004268646 , 87.0909194946 23.3905677795 )" : 2
"LINESTRING( 87.0986785889 23.4469223022 , 87.0902786255 23.4580917358 )" : 2
"LINESTRING( 87.0986785889 23.4469223022 , 87.0928268433 23.4405384064 )" : 2
"LINESTRING( 87.0986785889 23.4469223022 , 87.1155090332 23.4728126526 )" : 2
"LINESTRING( 87.0988235474 23.2734565735 , 87.0968933105 23.2745838165 )" : 3
"LINESTRING( 87.0993499756 23.5182170868 , 87.0951309204 23.5266895294 )" : 4
"LINESTRING( 87.0993499756 23.5182170868 , 87.0977554321 23.5163288116 )" : 4
"LINESTRING( 87.1006774902 23.5664520264 , 87.0976104736 23.5686779022 )" : 4
"LINESTRING( 87.1006851196 23.2810916901 , 87.1017227173 23.2791042328 )" : 1
"LINESTRING( 87.1006851196 23.2810916901 , 87.1069030762 23.2888736725 )" : 1
"LINESTRING( 87.1007080078 22.9968986511 , 87.0944824219 22.9915866852 )" : 4
"LINESTRING( 87.1007080078 22.9968986511 , 87.1031112671 23.0005912781 )" : 4
"LINESTRING( 87.1009674072 23.0798664093 , 87.0757446289 23.0994243622 )" : 2
"LINESTRING( 87.1009674072 23.0798664093 , 87.1067886353 23.0756607056 )" : 2
"LINESTRING( 87.1009674072 23.0798664093 , 87.1111755371 23.1020336151 )" : 2
"LINESTRING( 87.1030731201 23.383808136 , 87.0891265869 23.386964798 )" : 2
"LINESTRING( 87.1034469604 23.4237689972 , 87.0994110107 23.4234390259 )" : 2
"LINESTRING( 87.1034469604 23.0161247253 , 87.1031112671 23.0005912781 )" : 2
"LINESTRING( 87.1034469604 23.0161247253 , 87.1035461426 23.0186233521 )" : 4
"LINESTRING( 87.1043777466 23.2952880859 , 87.1069030762 23.2888736725 )" : 4
"LINESTRING( 87.104675293 23.5100688934 , 87.0977554321 23.5163288116 )" : 3
"LINESTRING( 87.104675293 23.5100688934 , 87.1052627563 23.5148239136 )" : 1
"LINESTRING( 87.104675293 23.5100688934 , 87.1086883545 23.5060482025 )" : 2
"LINESTRING( 87.1046905518 23.3540802002 , 87.1026382446 23.3645267487 )" : 2
"LINESTRING( 87.1046905518 23.3540802002 , 87.107711792 23.3533744812 )" : 2
"LINESTRING( 87.1050338745 23.1130447388 , 87.0889434814 23.1125240326 )" : 2
"LINESTRING( 87.1051712036 23.564994812 , 87.1006774902 23.5664520264 )" : 4
"LINESTRING( 87.1052627563 23.5148239136 , 87.0993499756 23.5182170868 )" : 4
"LINESTRING( 87.1059494019 22.987745285 , 87.0980834961 22.9730911255 )" : 4
"LINESTRING( 87.1059494019 22.987745285 , 87.1031112671 23.0005912781 )" : 4
"LINESTRING( 87.1059494019 22.987745285 , 87.1094436646 22.9857711792 )" : 4
"LINESTRING( 87.1064758301 23.5615730286 , 87.0850753784 23.5438308716 )" : 4
"LINESTRING( 87.1064758301 23.5615730286 , 87.1051712036 23.564994812 )" : 3
"LINESTRING( 87.1064758301 23.5615730286 , 87.1088867188 23.5547370911 )" : 3
"LINESTRING( 87.1070022583 23.4056301117 , 87.0994110107 23.4234390259 )" : 4
"LINESTRING( 87.1070022583 23.4056301117 , 87.1110076904 23.400976181 )" : 4
"LINESTRING( 87.1075363159 23.5338020325 , 87.1099472046 23.5321006775 )" : 1
"LINESTRING( 87.1075363159 23.5338020325 , 87.1106414795 23.5361232758 )" : 1
"LINESTRING( 87.107711792 23.3533744812 , 87.0979232788 23.3358383179 )" : 2
"LINESTRING( 87.107711792 23.3533744812 , 87.1097335815 23.3543052673 )" : 2
"LINESTRING( 87.1077804565 23.5039787292 , 87.1017456055 23.4999923706 )" : 2
"LINESTRING( 87.1077804565 23.5039787292 , 87.1086883545 23.5060482025 )" : 3
"LINESTRING( 87.1080551147 23.2068214417 , 87.0960159302 23.2158565521 )" : 3
"LINESTRING( 87.1080551147 23.2068214417 , 87.1022415161 23.1983013153 )" : 1
"LINESTRING( 87.1080551147 23.2068214417 , 87.1208724976 23.1985588074 )" : 1
"LINESTRING( 87.1102294922 23.5176315308 , 87.1052627563 23.5148239136 )" : 1
"LINESTRING( 87.1104660034 23.3822498322 , 87.1026382446 23.3645267487 )" : 2
"LINESTRING( 87.1105117798 22.9455471039 , 87.1090011597 22.9570426941 )" : 1
"LINESTRING( 87.1106414795 23.5361232758 , 87.1142959595 23.5487804413 )" : 1
"LINESTRING( 87.1106414795 23.5361232758 , 87.1182861328 23.5383853912 )" : 4
"LINESTRING( 87.1107635498 23.2542686462 , 87.1113815308 23.2637500763 )" : 4
"LINESTRING( 87.1110076904 23.400976181 , 87.1150436401 23.3845787048 )" : 2
"LINESTRING( 87.1111755371 23.1020336151 , 87.1715316772 23.1188831329 )" : 1
"LINESTRING( 87.1113739014 23.5214138031 , 87.1099472046 23.5321006775 )" : 3
"LINESTRING( 87.1113739014 23.5214138031 , 87.1102294922 23.5176315308 )" : 4
"LINESTRING( 87.1114425659 23.5720653534 , 87.0962295532 23.5773925781 )" : 4
"LINESTRING( 87.1114425659 23.5720653534 , 87.1051712036 23.564994812 )" : 4
"LINESTRING( 87.1114425659 23.5720653534 , 87.1229629517 23.5609798431 )" : 3
"LINESTRING( 87.1121826172 23.4063587189 , 87.1070022583 23.4056301117 )" : 2
"LINESTRING( 87.1121826172 23.4063587189 , 87.1110076904 23.400976181 )" : 2
"LINESTRING( 87.1121826172 23.4063587189 , 87.1144790649 23.4114742279 )" : 2
"LINESTRING( 87.1124038696 23.3236370087 , 87.095123291 23.3310890198 )" : 2
"LINESTRING( 87.1124038696 23.3236370087 , 87.1156768799 23.3166713715 )" : 1
"LINESTRING( 87.1124954224 23.4329776764 , 87.0938339233 23.4342632294 )" : 2
"LINESTRING( 87.1124954224 23.4329776764 , 87.1151428223 23.436460495 )" : 2
"LINESTRING( 87.1124954224 23.4329776764 , 87.1158447266 23.4236660004 )" : 2
"LINESTRING( 87.1125717163 23.5080013275 , 87.1086883545 23.5060482025 )" : 1
"LINESTRING( 87.1125717163 23.5080013275 , 87.1222381592 23.5106773376 )" : 1
"LINESTRING( 87.1128692627 23.510389328 , 87.1102294922 23.5176315308 )" : 1
"LINESTRING( 87.1128692627 23.510389328 , 87.1125717163 23.5080013275 )" : 4
"LINESTRING( 87.1128692627 23.510389328 , 87.120223999 23.5126075745 )" : 3
"LINESTRING( 87.1135101318 23.5181903839 , 87.120223999 23.5126075745 )" : 3
"LINESTRING( 87.1142120361 23.3631000519 , 87.1097335815 23.3543052673 )" : 2
"LINESTRING( 87.1142959595 23.5487804413 , 87.1088867188 23.5547370911 )" : 4
"LINESTRING( 87.1144790649 23.4114742279 , 87.1158447266 23.4236660004 )" : 4
"LINESTRING( 87.1144790649 23.4114742279 , 87.1208953857 23.4090862274 )" : 2
"LINESTRING( 87.1145782471 23.5304088593 , 87.1099472046 23.5321006775 )" : 1
"LINESTRING( 87.1145782471 23.5304088593 , 87.1113739014 23.5214138031 )" : 1
"LINESTRING( 87.1145782471 23.5304088593 , 87.1187362671 23.5295810699 )" : 3
"LINESTRING( 87.1151351929 23.140127182 , 87.0911254883 23.1522102356 )" : 3
"LINESTRING( 87.1151351929 23.140127182 , 87.1290130615 23.1566638947 )" : 3
"LINESTRING( 87.1151428223 23.436460495 , 87.0986785889 23.4469223022 )" : 2
"LINESTRING( 87.1151428223 23.436460495 , 87.1243057251 23.4536266327 )" : 2
"LINESTRING( 87.1151428223 23.436460495 , 87.1320114136 23.4262561798 )" : 2
"LINESTRING( 87.1154785156 23.3657512665 , 87.1142120361 23.3631000519 )" : 2
"LINESTRING( 87.1154785156 23.3657512665 , 87.1220779419 23.3768520355 )" : 2
"LINESTRING( 87.1158370972 23.0888519287 , 87.1317062378 23.0739822388 )" : 4
"LINESTRING( 87.1158447266 23.4236660004 , 87.1034469604 23.4237689972 )" : 4
"LINESTRING( 87.1162796021 23.5471801758 , 87.1142959595 23.5487804413 )" : 4
"LINESTRING( 87.1162796021 23.5471801758 , 87.1195220947 23.5481414795 )" : 1
"LINESTRING( 87.1162796021 23.5471801758 , 87.1206054688 23.5430202484 )" : 1
"LINESTRING( 87.1164627075 23.2671070099 , 87.1113815308 23.2637500763 )" : 1
"LINESTRING( 87.1164627075 23.2671070099 , 87.1157989502 23.2530593872 )" : 1
"LINESTRING( 87.1168441772 23.1733055115 , 87.1093292236 23.171661377 )" : 4
"LINESTRING( 87.1168441772 23.1733055115 , 87.1285629272 23.1788063049 )" : 4
"LINESTRING( 87.1170654297 23.0179595947 , 87.1035461426 23.0186233521 )" : 3
"LINESTRING( 87.1170654297 23.0179595947 , 87.1239395142 23.0235862732 )" : 2
"LINESTRING( 87.1170654297 23.0179595947 , 87.1356582642 22.9999408722 )" : 3
"LINESTRING( 87.1171417236 23.3848819733 , 87.1150436401 23.3845787048 )" : 4
"LINESTRING( 87.1171417236 23.3848819733 , 87.1154785156 23.3657512665 )" : 4
"LINESTRING( 87.1171417236 23.3848819733 , 87.1279754639 23.3880233765 )" : 4
"LINESTRING( 87.1173171997 22.862361908 , 87.1126098633 22.863910675 )" : 4
"LINESTRING( 87.1173171997 22.862361908 , 87.1288757324 22.8725528717 )" : 1
"LINESTRING( 87.1173171997 22.862361908 , 87.1447143555 22.8621902466 )" : 4
"LINESTRING( 87.1181106567 23.048248291 , 87.1035461426 23.0186233521 )" : 4
"LINESTRING( 87.1182861328 23.5383853912 , 87.1206054688 23.5430202484 )" : 4
"LINESTRING( 87.1182861328 23.5383853912 , 87.1233062744 23.5389556885 )" : 4
"LINESTRING( 87.1185455322 23.3270339966 , 87.1124038696 23.3236370087 )" : 2
"LINESTRING( 87.1187362671 23.5295810699 , 87.1182861328 23.5383853912 )" : 1
"LINESTRING( 87.1192474365 22.9710903168 , 87.1090011597 22.9570426941 )" : 1
"LINESTRING( 87.1195144653 23.2692871094 , 87.1017227173 23.2791042328 )" : 1
"LINESTRING( 87.1195144653 23.2692871094 , 87.1164627075 23.2671070099 )" : 1
"LINESTRING( 87.1195144653 23.2692871094 , 87.12449646 23.278301239 )" : 1
"LINESTRING( 87.1195144653 23.2692871094 , 87.1309356689 23.2704105377 )" : 1
"LINESTRING( 87.120223999 23.5126075745 , 87.1222381592 23.5106773376 )" : 1
"LINESTRING( 87.1206054688 23.5430202484 , 87.1233062744 23.5389556885 )" : 4
"LINESTRING( 87.1208724976 23.1985588074 , 87.1022415161 23.1983013153 )" : 1
"LINESTRING( 87.1208724976 23.1985588074 , 87.1301345825 23.1946220398 )" : 3
"LINESTRING( 87.1208953857 23.4090862274 , 87.1252822876 23.3999919891 )" : 2
"LINESTRING( 87.1208953857 23.4090862274 , 87.125869751 23.414850235 )" : 2
"LINESTRING( 87.1211624146 23.3626537323 , 87.1142120361 23.3631000519 )" : 2
"LINESTRING( 87.1211624146 23.3626537323 , 87.127784729 23.358921051 )" : 2
"LINESTRING( 87.1211624146 23.3626537323 , 87.1386108398 23.3724689484 )" : 2
"LINESTRING( 87.1219406128 23.1545276642 , 87.1151351929 23.140127182 )" : 1
"LINESTRING( 87.1219863892 23.4996929169 , 87.1155090332 23.4728126526 )" : 1
"LINESTRING( 87.1220016479 23.5491981506 , 87.1195220947 23.5481414795 )" : 4
"LINESTRING( 87.1220016479 23.5491981506 , 87.1224975586 23.5522899628 )" : 4
"LINESTRING( 87.1222229004 23.5231723785 , 87.1187362671 23.5295810699 )" : 1
"LINESTRING( 87.1222229004 23.5231723785 , 87.120223999 23.5126075745 )" : 1
"LINESTRING( 87.1222229004 23.5231723785 , 87.1320648193 23.5182056427 )" : 1
"LINESTRING( 87.1223983765 23.3280448914 , 87.1185455322 23.3270339966 )" : 2
"LINESTRING( 87.1223983765 23.3280448914 , 87.1239471436 23.3251876831 )" : 2
"LINESTRING( 87.1223983765 23.3280448914 , 87.1259689331 23.3297386169 )" : 2
"LINESTRING( 87.1224975586 23.5522899628 , 87.1088867188 23.5547370911 )" : 4
"LINESTRING( 87.123878479 23.2875175476 , 87.12449646 23.278301239 )" : 4
"LINESTRING( 87.123878479 23.2875175476 , 87.1296691895 23.2826900482 )" : 4
"LINESTRING( 87.1239395142 22.9408073425 , 87.1163253784 22.9447593689 )" : 4
"LINESTRING( 87.1239395142 23.0235862732 , 87.1512756348 23.0309867859 )" : 2
"LINESTRING( 87.1239471436 23.3251876831 , 87.1339111328 23.3175544739 )" : 1
"LINESTRING( 87.1243057251 23.4536266327 , 87.126739502 23.4646186829 )" : 2
"LINESTRING( 87.1247634888 23.1901817322 , 87.1301345825 23.1946220398 )" : 4
"LINESTRING( 87.1250839233 23.5580768585 , 87.1224975586 23.5522899628 )" : 1
"LINESTRING( 87.1250839233 23.5580768585 , 87.1229629517 23.5609798431 )" : 3
"LINESTRING( 87.1250839233 23.5580768585 , 87.1481399536 23.5390892029 )" : 4
"LINESTRING( 87.1250915527 23.5457401276 , 87.1206054688 23.5430202484 )" : 1
"LINESTRING( 87.1252746582 23.2924766541 , 87.123878479 23.2875175476 )" : 3
"LINESTRING( 87.1252822876 23.3999919891 , 87.1277160645 23.3908462524 )" : 2
"LINESTRING( 87.1252822876 23.3999919891 , 87.1321792603 23.3981075287 )" : 2
"LINESTRING( 87.1259689331 23.3297386169 , 87.1239471436 23.3251876831 )" : 2
"LINESTRING( 87.1259689331 23.3297386169 , 87.133140564 23.3267841339 )" : 2
"LINESTRING( 87.1259689331 23.3297386169 , 87.1342086792 23.3403320312 )" : 2
"LINESTRING( 87.126739502 23.4646186829 , 87.1155090332 23.4728126526 )" : 2
"LINESTRING( 87.126739502 23.4646186829 , 87.1327056885 23.4690151215 )" : 2
"LINESTRING( 87.1279754639 23.3880233765 , 87.1277160645 23.3908462524 )" : 2
"LINESTRING( 87.1279754639 23.3880233765 , 87.1388778687 23.3848991394 )" : 2
"LINESTRING( 87.1280212402 23.2180042267 , 87.1315994263 23.2154102325 )" : 1
"LINESTRING( 87.1281433105 23.2052211761 , 87.1315994263 23.2154102325 )" : 1
"LINESTRING( 87.1282272339 23.0539684296 , 87.1181106567 23.048248291 )" : 2
"LINESTRING( 87.1293487549 23.5038852692 , 87.1219863892 23.4996929169 )" : 1
"LINESTRING( 87.1293487549 23.5038852692 , 87.1222381592 23.5106773376 )" : 1
"LINESTRING( 87.1293487549 23.5038852692 , 87.1349334717 23.5005779266 )" : 1
"LINESTRING( 87.1296691895 23.2826900482 , 87.12449646 23.278301239 )" : 1
"LINESTRING( 87.1296691895 23.2826900482 , 87.1368331909 23.2876987457 )" : 1
"LINESTRING( 87.129737854 22.9107208252 , 87.1344299316 22.9228401184 )" : 1
"LINESTRING( 87.129737854 22.9107208252 , 87.1675720215 22.9076347351 )" : 1
"LINESTRING( 87.129776001 23.2500648499 , 87.120223999 23.2360153198 )" : 4
"LINESTRING( 87.129776001 23.2500648499 , 87.1312179565 23.254119873 )" : 4
"LINESTRING( 87.1298904419 23.1810112 , 87.1301345825 23.1946220398 )" : 1
"LINESTRING( 87.1301345825 23.1946220398 , 87.1336288452 23.1958961487 )" : 1
"LINESTRING( 87.130531311 23.3534660339 , 87.1097335815 23.3543052673 )" : 2
"LINESTRING( 87.130531311 23.3534660339 , 87.1316146851 23.3595294952 )" : 2
"LINESTRING( 87.130531311 23.3534660339 , 87.1354064941 23.3423538208 )" : 2
"LINESTRING( 87.1307754517 23.2569122314 , 87.1371688843 23.2650260925 )" : 1
"LINESTRING( 87.1309356689 23.2704105377 , 87.1307754517 23.2569122314 )" : 1
"LINESTRING( 87.1312179565 23.254119873 , 87.1307754517 23.2569122314 )" : 1
"LINESTRING( 87.1313018799 23.5329704285 , 87.1233062744 23.5389556885 )" : 1
"LINESTRING( 87.131401062 23.1666469574 , 87.1168441772 23.1733055115 )" : 1
"LINESTRING( 87.1315994263 23.2154102325 , 87.1356811523 23.2130584717 )" : 1
"LINESTRING( 87.1316146851 23.3595294952 , 87.149848938 23.3596248627 )" : 2
"LINESTRING( 87.1320114136 23.4262561798 , 87.125869751 23.414850235 )" : 2
"LINESTRING( 87.1320648193 23.5182056427 , 87.1222381592 23.5106773376 )" : 1
"LINESTRING( 87.1321792603 23.3981075287 , 87.133354187 23.404630661 )" : 2
"LINESTRING( 87.1323623657 22.8920345306 , 87.1126098633 22.863910675 )" : 1
"LINESTRING( 87.1327056885 23.4690151215 , 87.1393585205 23.5000572205 )" : 1
"LINESTRING( 87.133140564 23.3267841339 , 87.1336517334 23.3245182037 )" : 3
"LINESTRING( 87.133140564 23.3267841339 , 87.1342086792 23.3403320312 )" : 4
"LINESTRING( 87.1336135864 23.5318565369 , 87.1313018799 23.5329704285 )" : 1
"LINESTRING( 87.1336135864 23.5318565369 , 87.1320648193 23.5182056427 )" : 1
"LINESTRING( 87.1336135864 23.5318565369 , 87.1481399536 23.5390892029 )" : 1
"LINESTRING( 87.1336517334 23.3245182037 , 87.1339111328 23.3175544739 )" : 4
"LINESTRING( 87.1348800659 23.2710800171 , 87.1296691895 23.2826900482 )" : 4
"LINESTRING( 87.1348800659 23.2710800171 , 87.1309356689 23.2704105377 )" : 1
"LINESTRING( 87.1348800659 23.2710800171 , 87.1376419067 23.2701797485 )" : 1
"LINESTRING( 87.1349334717 23.5005779266 , 87.1381225586 23.5033664703 )" : 1
"LINESTRING( 87.1354064941 23.3423538208 , 87.1342086792 23.3403320312 )" : 2
"LINESTRING( 87.1356582642 22.9999408722 , 87.1470413208 22.973526001 )" : 1
"LINESTRING( 87.1356811523 23.2130584717 , 87.1362609863 23.2110385895 )" : 1
"LINESTRING( 87.1363067627 23.252368927 , 87.1312179565 23.254119873 )" : 1
"LINESTRING( 87.1368331909 23.2876987457 , 87.1393814087 23.3026275635 )" : 1
"LINESTRING( 87.1376190186 23.3156776428 , 87.1339111328 23.3175544739 )" : 1
"LINESTRING( 87.1376419067 23.2701797485 , 87.1368331909 23.2876987457 )" : 1
"LINESTRING( 87.1376419067 23.2701797485 , 87.1371688843 23.2650260925 )" : 1
"LINESTRING( 87.1376419067 23.2701797485 , 87.1519851685 23.2815303802 )" : 1
"LINESTRING( 87.1378173828 23.0432395935 , 87.1181106567 23.048248291 )" : 2
"LINESTRING( 87.1378173828 23.0432395935 , 87.1282272339 23.0539684296 )" : 2
"LINESTRING( 87.1378173828 23.0432395935 , 87.1457824707 23.0404987335 )" : 2
"LINESTRING( 87.1378173828 23.0432395935 , 87.1512756348 23.0309867859 )" : 2
"LINESTRING( 87.1393585205 23.5000572205 , 87.1381225586 23.5033664703 )" : 1
"LINESTRING( 87.1394042969 23.396446228 , 87.1321792603 23.3981075287 )" : 2
"LINESTRING( 87.1394042969 23.396446228 , 87.1404647827 23.3872013092 )" : 2
"LINESTRING( 87.1397705078 23.5060176849 , 87.1320648193 23.5182056427 )" : 3
"LINESTRING( 87.1397705078 23.5060176849 , 87.1381225586 23.5033664703 )" : 1
"LINESTRING( 87.1403961182 23.2199764252 , 87.1356811523 23.2130584717 )" : 1
"LINESTRING( 87.1403961182 23.2199764252 , 87.1424407959 23.2213306427 )" : 1
"LINESTRING( 87.1411437988 23.420873642 , 87.133354187 23.404630661 )" : 2
"LINESTRING( 87.1411437988 23.420873642 , 87.1502914429 23.4285621643 )" : 2
"LINESTRING( 87.1415100098 23.4152641296 , 87.133354187 23.404630661 )" : 2
"LINESTRING( 87.1415100098 23.4152641296 , 87.1411437988 23.420873642 )" : 2
"LINESTRING( 87.1415100098 23.4152641296 , 87.1601028442 23.4057807922 )" : 2
"LINESTRING( 87.1415786743 23.3444156647 , 87.1354064941 23.3423538208 )" : 2
"LINESTRING( 87.1415786743 23.3444156647 , 87.1460800171 23.3343677521 )" : 2
"LINESTRING( 87.1415786743 23.3444156647 , 87.1931381226 23.3479442596 )" : 2
"LINESTRING( 87.1416244507 23.1887569427 , 87.1301345825 23.1946220398 )" : 1
"LINESTRING( 87.1416244507 23.1887569427 , 87.1512985229 23.2044792175 )" : 1
"LINESTRING( 87.1417007446 23.3049678802 , 87.1376190186 23.3156776428 )" : 1
"LINESTRING( 87.1417007446 23.3049678802 , 87.1393814087 23.3026275635 )" : 1
"LINESTRING( 87.1427841187 23.5063152313 , 87.1397705078 23.5060176849 )" : 1
"LINESTRING( 87.1427841187 23.5063152313 , 87.1455307007 23.5072002411 )" : 1
"LINESTRING( 87.1430892944 22.9464817047 , 87.1344299316 22.9228401184 )" : 4
"LINESTRING( 87.1447143555 22.8621902466 , 87.1402130127 22.8774700165 )" : 1
"LINESTRING( 87.1450500488 23.3263950348 , 87.1336517334 23.3245182037 )" : 2
"LINESTRING( 87.1450500488 23.3263950348 , 87.1376190186 23.3156776428 )" : 1
"LINESTRING( 87.1450500488 23.3263950348 , 87.1460800171 23.3343677521 )" : 2
"LINESTRING( 87.1450500488 23.3263950348 , 87.1561050415 23.3195304871 )" : 2
"LINESTRING( 87.145111084 23.2500495911 , 87.1371688843 23.2650260925 )" : 1
"LINESTRING( 87.145111084 23.2500495911 , 87.1536254883 23.2283229828 )" : 1
"LINESTRING( 87.1453552246 23.5256576538 , 87.1408615112 23.5301513672 )" : 1
"LINESTRING( 87.1453552246 23.5256576538 , 87.1489028931 23.5173015594 )" : 1
"LINESTRING( 87.1455307007 23.5072002411 , 87.1485595703 23.5151138306 )" : 1
"LINESTRING( 87.1457824707 23.0404987335 , 87.1512756348 23.0309867859 )" : 4
"LINESTRING( 87.1457824707 23.0404987335 , 87.1763458252 23.05676651 )" : 2
"LINESTRING( 87.1481933594 23.5080547333 , 87.1455307007 23.5072002411 )" : 4
"LINESTRING( 87.1481933594 23.5080547333 , 87.1572418213 23.4959144592 )" : 1
"LINESTRING( 87.1486663818 23.4622592926 , 87.1513442993 23.4714050293 )" : 1
"LINESTRING( 87.1486663818 23.4622592926 , 87.1582565308 23.4611530304 )" : 1
"LINESTRING( 87.1489028931 23.5173015594 , 87.1485595703 23.5151138306 )" : 4
"LINESTRING( 87.1499710083 22.8594417572 , 87.1447143555 22.8621902466 )" : 1
"LINESTRING( 87.1500015259 22.9645862579 , 87.1470413208 22.973526001 )" : 3
"LINESTRING( 87.1500015259 22.9645862579 , 87.1524353027 22.9680671692 )" : 3
"LINESTRING( 87.1501464844 23.0001621246 , 87.1470413208 22.973526001 )" : 3
"LINESTRING( 87.1502914429 23.4285621643 , 87.1320114136 23.4262561798 )" : 2
"LINESTRING( 87.1502914429 23.4285621643 , 87.1693878174 23.4241447449 )" : 2
"LINESTRING( 87.1506271362 23.4820671082 , 87.1572418213 23.4959144592 )" : 1
"LINESTRING( 87.1509094238 23.2114772797 , 87.1424407959 23.2213306427 )" : 4
"LINESTRING( 87.1509094238 23.2114772797 , 87.1514282227 23.2081069946 )" : 4
"LINESTRING( 87.1509094238 23.2114772797 , 87.1527099609 23.2197647095 )" : 4
"LINESTRING( 87.1509933472 23.5503749847 , 87.1229629517 23.5609798431 )" : 1
"LINESTRING( 87.1509933472 23.5503749847 , 87.1481399536 23.5390892029 )" : 1
"LINESTRING( 87.1509933472 23.5503749847 , 87.1672210693 23.5474777222 )" : 1
"LINESTRING( 87.1510696411 23.0109405518 , 87.1501464844 23.0001621246 )" : 2
"LINESTRING( 87.1510696411 23.0109405518 , 87.1512756348 23.0309867859 )" : 2
"LINESTRING( 87.1512985229 23.2044792175 , 87.1514282227 23.2081069946 )" : 1
"LINESTRING( 87.1513442993 23.4714050293 , 87.1327056885 23.4690151215 )" : 1
"LINESTRING( 87.1513442993 23.4714050293 , 87.1617889404 23.4945030212 )" : 1
"LINESTRING( 87.1522216797 23.391620636 , 87.1394042969 23.396446228 )" : 2
"LINESTRING( 87.1522216797 23.391620636 , 87.1404647827 23.3872013092 )" : 2
"LINESTRING( 87.1522216797 23.391620636 , 87.1586914062 23.4032592773 )" : 2
"LINESTRING( 87.1522216797 23.391620636 , 87.1619644165 23.3828735352 )" : 2
"LINESTRING( 87.1531829834 23.0621852875 , 87.1763458252 23.05676651 )" : 2
"LINESTRING( 87.1536254883 23.2283229828 , 87.1424407959 23.2213306427 )" : 1
"LINESTRING( 87.1536254883 23.2283229828 , 87.2071380615 23.2027111053 )" : 1
"LINESTRING( 87.1536865234 23.2831802368 , 87.1519851685 23.2815303802 )" : 1
"LINESTRING( 87.1536865234 23.2831802368 , 87.2027587891 23.2712688446 )" : 1
"LINESTRING( 87.1544876099 23.3635368347 , 87.149848938 23.3596248627 )" : 2
"LINESTRING( 87.1555633545 23.2860622406 , 87.1393814087 23.3026275635 )" : 3
"LINESTRING( 87.1555633545 23.2860622406 , 87.1536865234 23.2831802368 )" : 3
